assess_date,doublerev,exclude,ResponseId,Init,Title,ES,ResponseCount,Response,Yclass1,Yclass2,Yvar_studyfreq
2020-05-21,FALSE,Keep,R_BLCcWj9QyFkEovL,TM,Realizing ecosystem services: wetland hydrologic function along a gradient of ecosystem condition,freshWQReg,1,Hydrologic regime,EF,,1
2020-05-21,FALSE,Keep,R_BLCcWj9QyFkEovL,TM,Realizing ecosystem services: wetland hydrologic function along a gradient of ecosystem condition,freshWQReg,2,groundwater exchange,EF,,1
2020-05-21,FALSE,Keep,R_BLCcWj9QyFkEovL,TM,Realizing ecosystem services: wetland hydrologic function along a gradient of ecosystem condition,freshWQReg,3,evapotranspiration,EF,,2
2020-05-21,TRUE,Keep,R_2EAiqa9K0npqYVG,JL,Reconciling community ecology and ecosystem services: Cultural services and benefits from birds in South African National Parks,CulturePsych,1,birding experience (satisfaction),no selection,,1
2020-05-21,FALSE,Keep,R_3rULja18msv3iLs,AK,Reconciling opposing soil processes in row-crop agroecosystems via soil functional zone management,SoilProtect,1,nutrient provisioning,ES,,1
2020-05-21,FALSE,Keep,R_3rULja18msv3iLs,AK,Reconciling opposing soil processes in row-crop agroecosystems via soil functional zone management,SoilProtect,2,soil building,ES,,1
2020-05-21,FALSE,Keep,R_r6E6mB4UetxpnAR,CW,Recovery Debts Can Be Revealed by Ecosystem Network-Based Approaches,Energy,1,Indicators (12 different indices),ES,EF,1
2020-05-21,FALSE,Keep,R_r6E6mB4UetxpnAR,CW,Recovery Debts Can Be Revealed by Ecosystem Network-Based Approaches,Energy,2,biomass,ES,EF,5
2020-05-21,FALSE,Keep,R_r6E6mB4UetxpnAR,CW,Recovery Debts Can Be Revealed by Ecosystem Network-Based Approaches,MaintainOpts,1,Indicators (12 different indices),ES,,1
2020-05-21,FALSE,Keep,R_r6E6mB4UetxpnAR,CW,Recovery Debts Can Be Revealed by Ecosystem Network-Based Approaches,MaintainOpts,2,recovery debt,ES,,1
2020-05-21,TRUE,Maybe,R_2s4rK5FpVzBDFwp,JL,Recreational demand for clean water: evidence from geotagged photographs by visitors to lakes,CulturePsych,1,lake visitation,ES,,1
2020-05-21,TRUE,Maybe,R_2s4rK5FpVzBDFwp,JL,Recreational demand for clean water: evidence from geotagged photographs by visitors to lakes,CulturePsych,2,distance traveled to visit lakes,ES,,1
2020-05-21,FALSE,Keep,R_2TuBy5tXKJVuiUF,GV,Regional Conditions and Land-Use Alter the Potential Contribution of Soil Arthropods to Ecosystem Services in Grasslands,SoilProtect,1,Abundance of detritivorous soil arthropods,EF,,1
2020-05-21,FALSE,Keep,R_2dfEqBYNQBvo6Kt,SDJ,Regional-scale scenario modeling for coral reefs: a decision support tool to inform management of a complex system,Food,1,biomass,EF,,5
2020-05-21,FALSE,Keep,R_2dfEqBYNQBvo6Kt,SDJ,Regional-scale scenario modeling for coral reefs: a decision support tool to inform management of a complex system,Food,2,cover,EF,,1
2020-05-21,FALSE,Keep,R_1flmfQecSGzvj5k,JL,Relationship between paired ecosystem services in the grassland and agro-pastoral transitional zone of China using the constraint line method,Food,1,NPP,ES,,3
2020-05-21,FALSE,Keep,R_1flmfQecSGzvj5k,JL,Relationship between paired ecosystem services in the grassland and agro-pastoral transitional zone of China using the constraint line method,freshWQReg,1,water yield,ES,,6
2020-05-21,FALSE,Keep,R_1flmfQecSGzvj5k,JL,Relationship between paired ecosystem services in the grassland and agro-pastoral transitional zone of China using the constraint line method,freshWQReg,2,water retention,ES,,2
2020-05-21,FALSE,Keep,R_1flmfQecSGzvj5k,JL,Relationship between paired ecosystem services in the grassland and agro-pastoral transitional zone of China using the constraint line method,SoilProtect,1,soil conservation,ES,,3
2020-05-21,FALSE,Keep,R_1flmfQecSGzvj5k,JL,Relationship between paired ecosystem services in the grassland and agro-pastoral transitional zone of China using the constraint line method,SoilProtect,2,soil erosion by wind,ES,,1
2020-05-21,FALSE,Keep,R_5o6QPiYZPg3OYYp,NBD,Relationships between renewable emergy storage or flow and biodiversity: A modeling investigation,HabCreate,1,energy flow,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_5o6QPiYZPg3OYYp,NBD,Relationships between renewable emergy storage or flow and biodiversity: A modeling investigation,HabCreate,2,species diversity,Proxy for ES,,2
2020-05-21,FALSE,Keep,R_UhyrikAxNKguB7r,NBD,"RESEARCH ON ECOSYSTEM HEALTH ASSESSMENT INDICES AND THRESHOLDS OF A LARGE YANGTZE-CONNECTED LAKE, POYANG LAKE",ClimReg,1,Carbon Capture,ES,,1
2020-05-21,FALSE,Keep,R_UhyrikAxNKguB7r,NBD,"RESEARCH ON ECOSYSTEM HEALTH ASSESSMENT INDICES AND THRESHOLDS OF A LARGE YANGTZE-CONNECTED LAKE, POYANG LAKE",coastWQReg,1,Water Purification and Provision,ES,,1
2020-05-21,FALSE,Keep,R_UhyrikAxNKguB7r,NBD,"RESEARCH ON ECOSYSTEM HEALTH ASSESSMENT INDICES AND THRESHOLDS OF A LARGE YANGTZE-CONNECTED LAKE, POYANG LAKE",HabCreate,1,Habitat Provision,ES,,1
2020-05-21,FALSE,Keep,R_UhyrikAxNKguB7r,NBD,"RESEARCH ON ECOSYSTEM HEALTH ASSESSMENT INDICES AND THRESHOLDS OF A LARGE YANGTZE-CONNECTED LAKE, POYANG LAKE",SoilProtect,1,Soil Protection,ES,,1
2020-05-21,FALSE,Maybe,R_2ZOYONA2GeCUPmP,TK,Resilience and stability of a pelagic marine ecosystem,Food,1,"NA",EF,,1
2020-05-21,FALSE,Maybe,R_2ZOYONA2GeCUPmP,TK,Resilience and stability of a pelagic marine ecosystem,MaintainOpts,1,"NA",EF,,1
2020-05-21,FALSE,Keep,R_2aYaSFHaviT0jdb,LB,Response of Ants and Their Seed Removal in Rehabilitation Areas and Forests at El Cerrejon Coal Mine in Colombia,Pollination,1,seed removal,EF,,1
2020-05-21,FALSE,Keep,R_1QaoAiXNrrXyPUS,CW,Restoration increases bee abundance and richness but not pollination in remnant and post-agricultural woodlands,HabCreate,1,Floral cover,EF,,1
2020-05-21,FALSE,Keep,R_1QaoAiXNrrXyPUS,CW,Restoration increases bee abundance and richness but not pollination in remnant and post-agricultural woodlands,MaintainOpts,1,Richness,EF,,2
2020-05-21,FALSE,Keep,R_1QaoAiXNrrXyPUS,CW,Restoration increases bee abundance and richness but not pollination in remnant and post-agricultural woodlands,MaintainOpts,2,Simpsons diversity,EF,,1
2020-05-21,FALSE,Keep,R_1QaoAiXNrrXyPUS,CW,Restoration increases bee abundance and richness but not pollination in remnant and post-agricultural woodlands,Pollination,1,Seed set,EF,,3
2020-05-21,FALSE,Keep,R_1QaoAiXNrrXyPUS,CW,Restoration increases bee abundance and richness but not pollination in remnant and post-agricultural woodlands,Pollination,2,Fruit set,EF,,3
2020-05-21,FALSE,Keep,R_1zVWubZxnLTq21H,LD,Restoration of ecosystem carbon and nitrogen storage and microbial biomass after grazing exclusion in semi-arid grasslands of Inner Mongolia,ClimReg,1,carbon storage,ES,Proxy for ES,16
2020-05-21,FALSE,Keep,R_1zVWubZxnLTq21H,LD,Restoration of ecosystem carbon and nitrogen storage and microbial biomass after grazing exclusion in semi-arid grasslands of Inner Mongolia,SoilProtect,1,N storage,EF,,2
2020-05-21,FALSE,Keep,R_1zVWubZxnLTq21H,LD,Restoration of ecosystem carbon and nitrogen storage and microbial biomass after grazing exclusion in semi-arid grasslands of Inner Mongolia,SoilProtect,2,litter biomass,EF,,1
2020-05-21,FALSE,Keep,R_1zVWubZxnLTq21H,LD,Restoration of ecosystem carbon and nitrogen storage and microbial biomass after grazing exclusion in semi-arid grasslands of Inner Mongolia,SoilProtect,3,root biomass,EF,,3
2020-05-21,FALSE,Keep,R_ToXHCgm2RcnFxVT,TM,Restoration potential of threatened ecosystem engineers increases with aridity: broad scale effects on soil nutrients and function,SoilProtect,1,Carbon cycling,ES,,1
2020-05-21,FALSE,Keep,R_0VeP4WYR1jeZwHL,LB,Restricting new forests to conservation lands severely constrains carbon and biodiversity gains in New Zealand,ClimReg,1,carbon gain,ES,,1
2020-05-21,FALSE,Keep,R_0VeP4WYR1jeZwHL,LB,Restricting new forests to conservation lands severely constrains carbon and biodiversity gains in New Zealand,HabCreate,1,restored significance,no selection,,1
2020-05-21,FALSE,Keep,R_1MRiI2YOAbSpzJu,IS,Rewiring of experimentally disturbed seed dispersal networks might lead to unexpected network configurations,Pollination,1,seed dispersal,ES,,3
2020-05-21,FALSE,Keep,R_1JIWeq0gYcClZRs,CK,Riparian buffer growth and soil nitrate supply are affected by tree species selection and black plastic mulching,SoilProtect,1,Nitrate supply rate,no selection,,1
2020-05-21,TRUE,Keep,R_3NWd3QmEMj1LFsb,JL,Riparian buffer strips: Their role in the conservation of insect pollinators in intensive grassland systems,Pollination,1,pollinator abundance,Proxy for ES,,2
2020-05-21,TRUE,Keep,R_3NWd3QmEMj1LFsb,JL,Riparian buffer strips: Their role in the conservation of insect pollinators in intensive grassland systems,Pollination,2,pollinator richness,Proxy for ES,,3
2020-05-21,TRUE,Keep,R_3NWd3QmEMj1LFsb,JL,Riparian buffer strips: Their role in the conservation of insect pollinators in intensive grassland systems,Pollination,3,pollinator diversity,Proxy for ES,,2
2020-05-21,TRUE,Keep,R_3NWd3QmEMj1LFsb,JL,Riparian buffer strips: Their role in the conservation of insect pollinators in intensive grassland systems,Pollination,4,pollinator evenness,Proxy for ES,,1
2020-05-21,TRUE,Keep,R_uybIHoZdPUK4Fbz,LD,"Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California",freshWQReg,1,Peak stream flows,Proxy for ES,,1
2020-05-21,TRUE,Keep,R_uybIHoZdPUK4Fbz,LD,"Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California",HabCreate,1,Riparian canopy width,no selection,,1
2020-05-21,TRUE,Keep,R_uybIHoZdPUK4Fbz,LD,"Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California",HabCreate,2,Riparian canopy density,no selection,,1
2020-05-21,FALSE,Keep,R_6L8hoyoINzXJ2y5,SDJ,Routes to achieving sustainable intensification in simulated dairy farms: The importance of production efficiency and complimentary land uses,HabCreate,1,vegetation diversity/richness,EF,,1
2020-05-21,FALSE,Keep,R_6L8hoyoINzXJ2y5,SDJ,Routes to achieving sustainable intensification in simulated dairy farms: The importance of production efficiency and complimentary land uses,PestPath,1,pest management by spiders (only spider abundance and richness),Proxy for ES,,1
2020-05-21,FALSE,Keep,R_xfGKvyEFJqhjDIR,IS,Seascape architecture - incorporating ecological considerations in design of coastal and marine infrastructure,Hazards,1,species richness,Proxy for ES,,5
2020-05-21,FALSE,Keep,R_xfGKvyEFJqhjDIR,IS,Seascape architecture - incorporating ecological considerations in design of coastal and marine infrastructure,Hazards,2,shannon diversity,Proxy for ES,,2
2020-05-21,FALSE,Keep,R_2qa54DZKDXSFqR5,AIS,Seasonal complementary in pollinators of soft-fruit crops,Food,1,fruit quality,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_2qa54DZKDXSFqR5,AIS,Seasonal complementary in pollinators of soft-fruit crops,Food,2,fruit weight,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_2qa54DZKDXSFqR5,AIS,Seasonal complementary in pollinators of soft-fruit crops,Pollination,1,pollinator abbundance,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3UBOalLS7sMCrsJ,LB,Seasonal nitrous oxide emissions from different land uses and their controlling factors in a tropical riparian ecosystem,AQReg,1,nitrous oxide flux,ES,,1
2020-05-21,FALSE,Keep,R_272LSejO6zudveK,CW,Seed arrival and persistence at the tidal mudflat: identifying key processes for pioneer seedling establishment in salt marshes,HabCreate,1,Seed persistence,EF,,1
2020-05-21,FALSE,Keep,R_272LSejO6zudveK,CW,Seed arrival and persistence at the tidal mudflat: identifying key processes for pioneer seedling establishment in salt marshes,HabCreate,2,seed deposition,EF,,2
2020-05-21,FALSE,Keep,R_272LSejO6zudveK,CW,Seed arrival and persistence at the tidal mudflat: identifying key processes for pioneer seedling establishment in salt marshes,HabCreate,3,seedbank abundance,EF,,1
2020-05-21,FALSE,Keep,R_3Op3DhuoH6MLdx9,AIS,Seed dispersal effectiveness by a large-bodied invasive species in defaunated landscapes,Pollination,1,seed dispersal,ES,,3
2020-05-21,FALSE,Keep,R_1l4VjluaNuGUNh6,SDJ,Seed-dispersal distributions by trumpeter hornbills in fragmented landscapes,Pollination,1,seed dispersal distribution,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_2ylRSlx7CtiASez,NBD,"Seeds in farmland food-webs: Resource importance, distribution and the impacts of farm management",PestPath,1,seed feeding insects,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_2ylRSlx7CtiASez,NBD,"Seeds in farmland food-webs: Resource importance, distribution and the impacts of farm management",PestPath,2,parasitoids,Proxy for ES,,2
2020-05-21,FALSE,Keep,R_2ylRSlx7CtiASez,NBD,"Seeds in farmland food-webs: Resource importance, distribution and the impacts of farm management",Pollination,1,seed abundance,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_2ylRSlx7CtiASez,NBD,"Seeds in farmland food-webs: Resource importance, distribution and the impacts of farm management",Pollination,2,diversity,Proxy for ES,,1
2020-05-21,TRUE,Keep,R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,ClimReg,1,GPP,no selection,,1
2020-05-21,TRUE,Keep,R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,ClimReg,2,ER,no selection,,1
2020-05-21,TRUE,Keep,R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,coastWQReg,1,nitrate  spiraling rates,no selection,,1
2020-05-21,TRUE,Keep,R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,coastWQReg,1,nitrate spiraling rates,Proxy for ES,,1
2020-05-21,TRUE,Keep,R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,HabCreate,1,gross primary production,Proxy for ES,,1
2020-05-21,FALSE,Maybe,R_2ZUdRbkK9CTfiWt,IS,Shadow conservation and the persistence of sacred church forests in northern Ethiopia,MaintainOpts,1,change in forest area,Proxy for ES,,1
2020-05-21,FALSE,Maybe,R_2ZUdRbkK9CTfiWt,IS,Shadow conservation and the persistence of sacred church forests in northern Ethiopia,MaintainOpts,2,abundance of native and non-native taxa,Proxy for ES,,1
2020-05-21,FALSE,Maybe,R_2ZUdRbkK9CTfiWt,IS,Shadow conservation and the persistence of sacred church forests in northern Ethiopia,MaintainOpts,3,amount of disturbance,Proxy for ES,,1
2020-05-21,TRUE,Keep,R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,ClimReg,1,carbon storage,ES,,16
2020-05-21,TRUE,Keep,R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,coastWQReg,1,nitrogen and phosphorus retention,Proxy for ES,,1
2020-05-21,TRUE,Keep,R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,freshWQReg,1,wateryield production,ES,,1
2020-05-21,TRUE,Keep,R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,freshWQReg,1,Water yield,ES,,6
2020-05-21,TRUE,Keep,R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,freshWQReg,2,N retention,ES,,2
2020-05-21,TRUE,Keep,R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,freshWQReg,3,P retention,ES,,2
2020-05-21,TRUE,Keep,R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,freshWQReg,4,Sediment retention,ES,,4
2020-05-21,TRUE,Keep,R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,HabCreate,1,biodiversity,Proxy for ES,,5
2020-05-21,FALSE,Keep,R_4YmhUEHo6b7MQHD,IS,Site-specific factors in the production of local urban ecosystem services: A case study of community-managed green space,ClimReg,1,vegetation cover,Proxy for ES,,3
2020-05-21,FALSE,Keep,R_4YmhUEHo6b7MQHD,IS,Site-specific factors in the production of local urban ecosystem services: A case study of community-managed green space,CulturePsych,1,volunteer input(education),no selection,,1
2020-05-21,FALSE,Keep,R_4YmhUEHo6b7MQHD,IS,Site-specific factors in the production of local urban ecosystem services: A case study of community-managed green space,CulturePsych,2,site size(well-being),no selection,,1
2020-05-21,FALSE,Keep,R_4YmhUEHo6b7MQHD,IS,Site-specific factors in the production of local urban ecosystem services: A case study of community-managed green space,Food,1,food cultivation area,no selection,,1
2020-05-21,FALSE,Keep,R_4YmhUEHo6b7MQHD,IS,Site-specific factors in the production of local urban ecosystem services: A case study of community-managed green space,Food,2,genera richness,no selection,,1
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,coastWQReg,1,Standing water quality,ES,,1
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,coastWQReg,2,Running water quality,ES,,1
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,CulturePsych,1,moose hunting,ES,,2
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,CulturePsych,2,outdoor rec,ES,,1
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,CulturePsych,3,summer cottages,ES,,1
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,CulturePsych,4,horseback riding,ES,,1
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,CulturePsych,5,cross country skiing,ES,,1
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,CulturePsych,6,biodiversity appreciation,ES,,1
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Food,1,cattle,ES,,1
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Food,2,pigs,ES,,1
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Food,3,sheep,ES,,1
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Food,4,wheat,ES,,1
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Materials,1,forest products,ES,,1
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Pollination,1,pollination,ES,,6
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,SoilProtect,1,N retention,ES,,2
2020-05-21,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,SoilProtect,2,P retention,ES,,2
2020-05-21,FALSE,Keep,R_1ibs5xKmcHdwFIc,CW,Social-ecological outcomes in recreational fisheries: the interaction of lakeshore development and stocking,CulturePsych,1,Fish density (young-of-year per ha),Proxy for ES,,1
2020-05-21,FALSE,Keep,R_1ibs5xKmcHdwFIc,CW,Social-ecological outcomes in recreational fisheries: the interaction of lakeshore development and stocking,CulturePsych,2,fish density (adults per ha),Proxy for ES,,1
2020-05-21,FALSE,Keep,R_1ibs5xKmcHdwFIc,CW,Social-ecological outcomes in recreational fisheries: the interaction of lakeshore development and stocking,CulturePsych,3,probability of stocking,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_1ibs5xKmcHdwFIc,CW,Social-ecological outcomes in recreational fisheries: the interaction of lakeshore development and stocking,CulturePsych,4,stocked walleye length,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3rSPnJEarRAZZy3,KCG,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,SoilProtect,1,soil moisture,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3rSPnJEarRAZZy3,KCG,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,SoilProtect,2,Soil water repellency,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3rSPnJEarRAZZy3,KCG,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,SoilProtect,3,soil pH,Proxy for ES,,4
2020-05-21,FALSE,Keep,R_3rSPnJEarRAZZy3,KCG,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,SoilProtect,4,total N,Proxy for ES,,3
2020-05-21,FALSE,Keep,R_3rSPnJEarRAZZy3,KCG,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,SoilProtect,5,total C,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_3rSPnJEarRAZZy3,KCG,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,SoilProtect,6,total exchangeable cations,Proxy for ES,,1
2020-05-21,TRUE,Keep,R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,SoilProtect,1,soil microbial extracellular enzyme activity,ES,Proxy for ES,1
2020-05-21,TRUE,Keep,R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,SoilProtect,2,soil microbial composition,ES,Proxy for ES,1
2020-05-21,TRUE,Keep,R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,SoilProtect,3,soil microbial metabolics,ES,Proxy for ES,1
2020-05-21,TRUE,Keep,R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,SoilProtect,4,soil water content,ES,Proxy for ES,1
2020-05-21,TRUE,Keep,R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,SoilProtect,5,soil pH,ES,Proxy for ES,4
2020-05-21,TRUE,Keep,R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,SoilProtect,6,soil organic matter,ES,Proxy for ES,5
2020-05-21,TRUE,Keep,R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,SoilProtect,7,soil phosphorous,ES,Proxy for ES,1
2020-05-21,TRUE,Keep,R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,SoilProtect,8,soil carbon,ES,Proxy for ES,8
2020-05-21,TRUE,Keep,R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,SoilProtect,9,soil N,ES,Proxy for ES,2
2020-05-21,TRUE,Keep,R_2XpuO7DUfMRWCt6,TK,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,SoilProtect,1,soil enzyme levels,EF,,2
2020-05-21,TRUE,Keep,R_1jPa3Lxzg9RVdQk,JL,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,freshWQReg,1,Hydrologic function score (rangeland health assessment),Proxy for ES,,1
2020-05-21,TRUE,Keep,R_1jPa3Lxzg9RVdQk,JL,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,HabCreate,1,biotic integrity score (rangeland health assessment),no selection,,1
2020-05-21,TRUE,Keep,R_1jPa3Lxzg9RVdQk,JL,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,PestPath,1,Invasive species cover,no selection,,1
2020-05-21,TRUE,Keep,R_1jPa3Lxzg9RVdQk,JL,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,SoilProtect,1,Soil & site stability score (rangeland health assessment),Proxy for ES,,1
2020-05-21,TRUE,Keep,R_1jPa3Lxzg9RVdQk,JL,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,SoilProtect,2,plant density,Proxy for ES,,1
2020-05-21,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",ClimReg,1,carbon stock,ES,,4
2020-05-21,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",coastWQReg,1,freshwater,ES,,1
2020-05-21,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",CulturePsych,1,recreation and ecotourism,ES,,1
2020-05-21,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",Materials,1,wood raw materials,ES,,1
2020-05-21,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",SoilProtect,1,sediment retention,ES,,4
2020-05-21,TRUE,Keep,R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Food,1,pest load,Proxy for ES,,1
2020-05-21,TRUE,Keep,R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,PestPath,1,Pest population,ES,EF,1
2020-05-21,TRUE,Keep,R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,PestPath,2,Predator population,ES,EF,1
2020-05-21,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,ClimReg,1,NPP,ES,,3
2020-05-21,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,freshWQReg,1,water yield,ES,,6
2020-05-21,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,SoilProtect,1,soil conservation,ES,,3
2020-05-21,FALSE,Keep,R_2Ppp9qnF9grgzqZ,TK,Stable nitrogen and carbon isotope ratios in wild native honeybees: the influence of land use and climate,Pollination,1,isotope ratios,Proxy for ES,,1
