ResponseId,Init,Title,id,sameanswer,answer,clean_answer,final_answer,review_notes,fullquestion,abbr,Group,clean_group,qnum,ES,survey_order,qa_note,rev1init,rev2init,revorder
R_3fIDczi0LW49SOG,AIS,Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape,Q26,TRUE,"pathogen attack, browsing of trees by livestock and deer",browsing of trees by livestock and deer,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,MedGen,205.14,Infilled ES from Driver where 'Other' specified,AK,AIS,2
R_3fIDczi0LW49SOG,AIS,Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape,Q26,TRUE,"pathogen attack, browsing of trees by livestock and deer",pathogen attack,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,MedGen,205.14,Infilled ES from Driver where 'Other' specified,AK,AIS,2
R_3fIDczi0LW49SOG,AIS,Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape,Q26,TRUE,"pathogen attack, browsing of trees by livestock and deer",browsing of trees by livestock and deer,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,CulturePsych,205.16,Infilled ES from Driver where 'Other' specified,AK,AIS,2
R_3fIDczi0LW49SOG,AIS,Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape,Q26,TRUE,"pathogen attack, browsing of trees by livestock and deer",pathogen attack,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,CulturePsych,205.16,Infilled ES from Driver where 'Other' specified,AK,AIS,2
R_1IY3pEd9cOw8s1h,AK,Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape,Q18,FALSE,"Kremen Topic 1 : ESPs,Kremen Topic 2 : Community structure influencing function","Kremen Topic 1 : ESPs,Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers),Kremen Topic 4 : Scale",,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,Added KT3 based on environmental driver and no KT3 checked; appended KT 4:Scale (has multi time or spatial scale but KT 4 not checked),AK,AIS,1
R_3fIDczi0LW49SOG,AIS,Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape,Q18,FALSE,"Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers)),Kremen Topic 4 : Scale","Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers),Kremen Topic 4 : Scale",,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,,AK,AIS,2
R_1IY3pEd9cOw8s1h,AK,Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape,Q21,FALSE,No feedbacks measured directly,No feedbacks measured directly,,,Q15: Does the paper measure feedbacks between levels?,Feedbacks,,,Q15,,209,,AK,AIS,1
R_3fIDczi0LW49SOG,AIS,Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape,Q21,FALSE,Ecosystem services -> service providers,Ecosystem services -> service providers,,,Q15: Does the paper measure feedbacks between levels?,Feedbacks,,,Q15,,209,,AK,AIS,2
R_1IY3pEd9cOw8s1h,AK,Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape,Q22,FALSE,Yes,Yes,,,Q16: Are there explicit discussions of thresholds required for the provisioning of the ES discussed?,Thresholds,,,Q16,,210,,AK,AIS,1
R_3fIDczi0LW49SOG,AIS,Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape,Q22,FALSE,Mentioned or discussed but not measured,Mentioned or discussed but not measured,,,Q16: Are there explicit discussions of thresholds required for the provisioning of the ES discussed?,Thresholds,,,Q16,,210,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.1_1_1,FALSE,gross primary production,gross primary production,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.1_1_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.1_4_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,Q12,ClimReg,65,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.1_4_1,FALSE,"GPP, ER",ER,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,Q12,ClimReg,65,,AK,AIS,2
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.1_4_1,FALSE,"GPP, ER",GPP,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,Q12,ClimReg,65,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.1_7_1,FALSE,nitrate spiraling rates,nitrate spiraling rates,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.1_7_1,FALSE,nitrate  spiraling rates,nitrate  spiraling rates,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.3_1,FALSE,Other,Other,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Habitat creation and maintenance,Driver,Anthro,Anthro,Q12,HabCreate,107,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.3_1,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Habitat creation and maintenance,Driver,Anthro,,Q12,HabCreate,107,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.3_4,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Anthro,,Q12,ClimReg,110,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.3_4,FALSE,"Land use change,Management Practices",Land use change,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Anthro,Anthro,Q12,ClimReg,110,,AK,AIS,2
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.3_4,FALSE,"Land use change,Management Practices",Management Practices,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Anthro,Anthro,Q12,ClimReg,110,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.3_7,FALSE,Other,Other,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Anthro,Anthro,Q12,coastWQReg,113,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.3_7,FALSE,"Land use change,Management Practices",Land use change,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Anthro,Anthro,Q12,coastWQReg,113,,AK,AIS,2
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.3_7,FALSE,"Land use change,Management Practices",Management Practices,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Anthro,Anthro,Q12,coastWQReg,113,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.4_1,FALSE,Other,Other,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Habitat creation and maintenance,Driver,Bio,Bio,Q12,HabCreate,123,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.4_1,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Habitat creation and maintenance,Driver,Bio,,Q12,HabCreate,123,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.4_7,FALSE,Other,Other,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Bio,Bio,Q12,coastWQReg,129,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.4_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Bio,,Q12,coastWQReg,129,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.5_1,FALSE,Proxy for ES,Proxy for ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,Q12,HabCreate,139,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.5_1,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,Q12,HabCreate,139,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.5_7,FALSE,Proxy for ES,Proxy for ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.5_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.7_1,FALSE,Mixed,Mixed,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Habitat creation and maintenance,EffectDirect,Anthro,,Q12,HabCreate,171,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.7_1,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Habitat creation and maintenance,EffectDirect,Anthro,,Q12,HabCreate,171,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.7_4,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Anthro,,Q12,ClimReg,174,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.7_4,FALSE,Mixed,Mixed,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Anthro,,Q12,ClimReg,174,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.7_7,TRUE,Mixed,Mixed,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Anthro,,Q12,coastWQReg,177,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.7_7,TRUE,Mixed,Mixed,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Anthro,,Q12,coastWQReg,177,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.8_1,FALSE,Mixed,Mixed,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Habitat creation and maintenance,EffectDirect,Bio,,Q12,HabCreate,187,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.8_1,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Habitat creation and maintenance,EffectDirect,Bio,,Q12,HabCreate,187,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.8_7,FALSE,-,-,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Bio,,Q12,coastWQReg,193,,AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25.8_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Bio,,Q12,coastWQReg,193,,AK,AIS,2
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25,TRUE,Restoration,Restoration,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,Anthro,Q12,HabCreate,204.01,Infilled ES from Driver where 'Other' specified,AK,AIS,1
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q25,TRUE,Restoration,Restoration,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,Anthro,Q12,coastWQReg,204.07,Infilled ES from Driver where 'Other' specified,AK,AIS,1
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q26,TRUE,Canopy cover,Canopy cover,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,HabCreate,205.01,Infilled ES from Driver where 'Other' specified,AK,AIS,1
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q26,TRUE,Canopy cover,Canopy cover,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,coastWQReg,205.07,Infilled ES from Driver where 'Other' specified,AK,AIS,1
R_vxI3KdgnI625Mgp,AK,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q18,FALSE,"Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))",Kremen Topic 4 : Scale,,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,Removed KT3 based on lack of environmental driver; appended KT 4:Scale (has multi time or spatial scale but KT 4 not checked),AK,AIS,1
R_1CKCAHQtZDm3n6y,AIS,Seeing the light: urban stream restoration affects stream metabolism and nitrate uptake via changes in canopy cover,Q18,FALSE,Kremen Topic 2 : Community structure influencing function,"Kremen Topic 2 : Community structure influencing function,Kremen Topic 4 : Scale",,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,Appended KT 4:Scale (has multi time or spatial scale but KT 4 not checked),AK,AIS,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q8,FALSE,,,,,Q7b: How many years of data were used for the study?,YrsData,,,Q7,,30,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q8,FALSE,6–10 years,6–10 years,,,Q7b: How many years of data were used for the study?,YrsData,,,Q7,,30,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_1_1,FALSE,biodiversity,biodiversity,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_1_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_4_1,FALSE,carbon storage,carbon storage,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,Q12,ClimReg,65,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_4_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,Q12,ClimReg,65,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,wateryield production,wateryield production,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,"Water yield, N retention, P retention, Sediment retention",N retention,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,2
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,"Water yield, N retention, P retention, Sediment retention",P retention,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,2
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,"Water yield, N retention, P retention, Sediment retention",Sediment retention,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,2
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_6_1,FALSE,"Water yield, N retention, P retention, Sediment retention",Water yield,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater quantity, location and timing [e.g. flow of surfac... - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation] - Response 1: Separate by commas",Response,,,Q12,freshWQReg,69,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_7_1,FALSE,nitrogen and phosphorus retention,nitrogen and phosphorus retention,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.1_7_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_4,FALSE,Climate,Climate,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Env,Env,Q12,ClimReg,94,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_4,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Env,,Q12,ClimReg,94,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_6,FALSE,Other,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,,Q12,freshWQReg,96,"Reviewer correction, remove 'Other' driver",AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_6,FALSE,"Climate,Extreme Events",Climate,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,Env,Q12,freshWQReg,96,,AK,GV,2
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_6,FALSE,"Climate,Extreme Events",Extreme Events,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,Env,Q12,freshWQReg,96,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_7,FALSE,Climate,Climate,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Env,Env,Q12,coastWQReg,97,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.2_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Env,,Q12,coastWQReg,97,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.3_6,TRUE,Land use change,Land use change,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Anthro,Anthro,Q12,freshWQReg,112,,AK,GV,1
R_C7kgqKX006aV1Cx,GV,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.3_6,TRUE,Land use change,Land use change,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Anthro,Anthro,Q12,freshWQReg,112,,AK,GV,2
R_1inzjZZX9lualBg,AK,Simulation of ecosystem service responses to multiple disturbances from an earthquake and several typhoons,Q25.3_7,FALSE,Land use change,Land use change,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Anthro,Anthro,Q12,coastWQReg,113,,AK,GV,1
