StartDate,EndDate,RecordedDate,ResponseId,Init,doublerev,version,Title,id,answer,clean_answer,varnum,clean_answer_binned,fullquestion,abbr,Group,clean_group,qnum,ES,survey_order,qa_note,ctw_answer,ctw_comment
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R6unified,AK/GV,TRUE,final,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.1_1_1,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,,Q12,HabCreate,59,,habitat connectivity,CTW did third party review. AK and GV agreed here.
2020-02-12T17:45:01Z,2020-02-12T18:13:31Z,2020-02-12T18:13:32Z,R_vq14KzL4mX6kaml,AK,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.1_1_2,habitat quality,habitat quality,2,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - DO NOT USE Response 2",Response,,,Q12,HabCreate,60,,,
2020-02-21T16:06:51Z,2020-02-21T18:55:21Z,2020-02-21T18:55:21Z,R_24wVbQfeDnsEskw,GV,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.1_1_2,habitat quality,habitat quality,2,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - DO NOT USE Response 2",Response,,,Q12,HabCreate,60,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R6unified,AK/GV,TRUE,final,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.1_1_2,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - DO NOT USE Response 2",Response,,,Q12,HabCreate,60,,habitat quality,CTW did third party review. AK and GV agreed here.
2020-02-12T17:45:01Z,2020-02-12T18:13:31Z,2020-02-12T18:13:32Z,R_vq14KzL4mX6kaml,AK,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.2_1,Climate,Climate,1,Climate,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Habitat creation and maintenance,Driver,Environmental,Environmental,Q12,HabCreate,91,,,
2020-02-21T16:06:51Z,2020-02-21T18:55:21Z,2020-02-21T18:55:21Z,R_24wVbQfeDnsEskw,GV,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.2_1,Climate,Climate,1,Climate,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Habitat creation and maintenance,Driver,Environmental,Environmental,Q12,HabCreate,91,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R6unified,AK/GV,TRUE,final,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.2_1,,,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Habitat creation and maintenance,Driver,Environmental,,Q12,HabCreate,91,,Climate,CTW did third party review. AK and GV agreed here.
2020-02-12T17:45:01Z,2020-02-12T18:13:31Z,2020-02-12T18:13:32Z,R_vq14KzL4mX6kaml,AK,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.3_1,Land use change,Land use change,2,Land use and land cover change,Q12: Which Ecosystem Services were considered?  - Human Driver - Habitat creation and maintenance,Driver,Human,Human,Q12,HabCreate,107,,,
2020-02-21T16:06:51Z,2020-02-21T18:55:21Z,2020-02-21T18:55:21Z,R_24wVbQfeDnsEskw,GV,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.3_1,Land use change,Land use change,2,Land use and land cover change,Q12: Which Ecosystem Services were considered?  - Human Driver - Habitat creation and maintenance,Driver,Human,Human,Q12,HabCreate,107,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R6unified,AK/GV,TRUE,final,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.3_1,,,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Habitat creation and maintenance,Driver,Human,,Q12,HabCreate,107,,Land use change,CTW did third party review. AK and GV agreed here.
2020-02-12T17:45:01Z,2020-02-12T18:13:31Z,2020-02-12T18:13:32Z,R_vq14KzL4mX6kaml,AK,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.4_1,,,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Habitat creation and maintenance,Driver,Biotic,,Q12,HabCreate,123,,,
2020-02-21T16:06:51Z,2020-02-21T18:55:21Z,2020-02-21T18:55:21Z,R_24wVbQfeDnsEskw,GV,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.4_1,,,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Habitat creation and maintenance,Driver,Biotic,,Q12,HabCreate,123,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R6unified,AK/GV,TRUE,final,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.4_1,,,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Habitat creation and maintenance,Driver,Biotic,,Q12,HabCreate,123,,,
2020-02-12T17:45:01Z,2020-02-12T18:13:31Z,2020-02-12T18:13:32Z,R_vq14KzL4mX6kaml,AK,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.5_1,EF,EF,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,Q12,HabCreate,139,,,
2020-02-21T16:06:51Z,2020-02-21T18:55:21Z,2020-02-21T18:55:21Z,R_24wVbQfeDnsEskw,GV,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.5_1,EF,EF,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,Q12,HabCreate,139,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R6unified,AK/GV,TRUE,final,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.5_1,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,,Q12,HabCreate,139,,EF,CTW did third party review. AK and GV agreed here.
2020-02-12T17:45:01Z,2020-02-12T18:13:31Z,2020-02-12T18:13:32Z,R_vq14KzL4mX6kaml,AK,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.6_1,Didn't quantify,Didn't quantify,,Didn't quantify,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Habitat creation and maintenance,EffectDirect,Environmental,Environmental,Q12,HabCreate,155,,,
2020-02-21T16:06:51Z,2020-02-21T18:55:21Z,2020-02-21T18:55:21Z,R_24wVbQfeDnsEskw,GV,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.6_1,Mixed,Mixed,,Mixed,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Habitat creation and maintenance,EffectDirect,Environmental,Environmental,Q12,HabCreate,155,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R6unified,AK/GV,TRUE,final,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.6_1,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Habitat creation and maintenance,EffectDirect,Environmental,,Q12,HabCreate,155,,Mixed,CTW did third party review. Agree with GV.
2020-02-12T17:45:01Z,2020-02-12T18:13:31Z,2020-02-12T18:13:32Z,R_vq14KzL4mX6kaml,AK,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.7_1,-,-,,-,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Habitat creation and maintenance,EffectDirect,Human,Human,Q12,HabCreate,171,,,
2020-02-21T16:06:51Z,2020-02-21T18:55:21Z,2020-02-21T18:55:21Z,R_24wVbQfeDnsEskw,GV,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.7_1,-,-,,-,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Habitat creation and maintenance,EffectDirect,Human,Human,Q12,HabCreate,171,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R6unified,AK/GV,TRUE,final,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.7_1,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Habitat creation and maintenance,EffectDirect,Human,,Q12,HabCreate,171,,-,CTW did third party review. AK and GV agreed here.
2020-02-12T17:45:01Z,2020-02-12T18:13:31Z,2020-02-12T18:13:32Z,R_vq14KzL4mX6kaml,AK,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.8_1,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Habitat creation and maintenance,EffectDirect,Biotic,,Q12,HabCreate,187,,,
2020-02-21T16:06:51Z,2020-02-21T18:55:21Z,2020-02-21T18:55:21Z,R_24wVbQfeDnsEskw,GV,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.8_1,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Habitat creation and maintenance,EffectDirect,Biotic,,Q12,HabCreate,187,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R6unified,AK/GV,TRUE,final,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25.8_1,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Habitat creation and maintenance,EffectDirect,Biotic,,Q12,HabCreate,187,,,
2020-02-12T17:45:01Z,2020-02-12T18:13:31Z,2020-02-12T18:13:32Z,R_vq14KzL4mX6kaml,AK,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q17,,,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Environmental,,Q12,,203,,,
2020-02-21T16:06:51Z,2020-02-21T18:55:21Z,2020-02-21T18:55:21Z,R_24wVbQfeDnsEskw,GV,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q17,,,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Environmental,,Q12,,203,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R6unified,AK/GV,TRUE,final,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q17,,,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Environmental,,Q12,,203,,,
2020-02-12T17:45:01Z,2020-02-12T18:13:31Z,2020-02-12T18:13:32Z,R_vq14KzL4mX6kaml,AK,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25,,,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Human,,Q12,,204,,,
2020-02-21T16:06:51Z,2020-02-21T18:55:21Z,2020-02-21T18:55:21Z,R_24wVbQfeDnsEskw,GV,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25,,,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Human,,Q12,,204,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R6unified,AK/GV,TRUE,final,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q25,,,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Human,,Q12,,204,,,
2020-02-12T17:45:01Z,2020-02-12T18:13:31Z,2020-02-12T18:13:32Z,R_vq14KzL4mX6kaml,AK,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q26,,,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Biotic,,Q12,,205,,,
2020-02-21T16:06:51Z,2020-02-21T18:55:21Z,2020-02-21T18:55:21Z,R_24wVbQfeDnsEskw,GV,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q26,,,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Biotic,,Q12,,205,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R6unified,AK/GV,TRUE,final,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q26,,,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Biotic,,Q12,,205,,,
2020-02-12T17:45:01Z,2020-02-12T18:13:31Z,2020-02-12T18:13:32Z,R_vq14KzL4mX6kaml,AK,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q24,,,,,"Notes, Questions, Comments",SurveyNotes,,,Q18,,212,,,
2020-02-21T16:06:51Z,2020-02-21T18:55:21Z,2020-02-21T18:55:21Z,R_24wVbQfeDnsEskw,GV,TRUE,original,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q24,,,,,"Notes, Questions, Comments",SurveyNotes,,,Q18,,212,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R6unified,AK/GV,TRUE,final,Applying network theory to prioritize multispecies habitat networks that are robust to climate and land-use change,Q24,,,,,"Notes, Questions, Comments",SurveyNotes,,,Q18,,212,,,
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q5,"North America,Europe","North America,Europe",,,Q5: What continent/ocean is the study in?,Place,,,Q5,,25,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q5,Global Terrestrial,Global Terrestrial,,,Q5: What continent/ocean is the study in?,Place,,,Q5,,25,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q5,,,,,Q5: What continent/ocean is the study in?,Place,,,Q5,,25,,Global Terrestrial,CTW did third party review. Agree with GV that place is global terrestrial over just North America and Europe. Study done on hypothetical model system intended to mimic general dynamics of freshwater streams.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_7_1,leaf litter decomposition,leaf litter decomposition,1,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_7_1,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_7_1,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,leaf litter decomposition,CTW did third party review. Agree with AK that study addressed freshwater regulation (amphipod decomposition of leaf litter in freshwater streams).
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_7_2,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - DO NOT USE Response 2",Response,,,Q12,coastWQReg,72,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_7_2,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - DO NOT USE Response 2",Response,,,Q12,coastWQReg,72,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_7_2,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - DO NOT USE Response 2",Response,,,Q12,coastWQReg,72,,,
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_8_1,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_8_1,Decomposition of leaf litter in freshwater systems,Decomposition of leaf litter in freshwater systems,1,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_8_1,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,,CTW did third party review. Agree with AK that study focused on freshwater regulation ES rather than soil protection ES.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_8_2,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - DO NOT USE Response 2",Response,,,Q12,SoilProtect,74,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_8_2,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - DO NOT USE Response 2",Response,,,Q12,SoilProtect,74,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.1_8_2,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - DO NOT USE Response 2",Response,,,Q12,SoilProtect,74,,,
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.2_7,Other,Other,,Other,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Environmental,Environmental,Q12,coastWQReg,97,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.2_7,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Environmental,,Q12,coastWQReg,97,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.2_7,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Environmental,,Q12,coastWQReg,97,,Other,CTW did third party review. Agree with AK.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.2_8,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Environmental,,Q12,SoilProtect,98,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.2_8,Other,Other,,Other,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Environmental,Environmental,Q12,SoilProtect,98,,,CTW did third party review. Agree with AK that study addressed freshwater regulation (amphipod decomposition of leaf litter in freshwater streams) rather than soil protection ES.
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.2_8,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Environmental,,Q12,SoilProtect,98,,,CTW did third party review. Agree with AK that study focused on freshwater regulation ES rather than soil protection ES.
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.3_7,,,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Human,,Q12,coastWQReg,113,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.3_7,,,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Human,,Q12,coastWQReg,113,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.3_7,,,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Human,,Q12,coastWQReg,113,,,
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.3_8,,,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Human,,Q12,SoilProtect,114,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.3_8,,,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Human,,Q12,SoilProtect,114,,,
2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,2020-08-14T00:55:56Z,R33unified,AK/GV,TRUE,final,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.3_8,,,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Human,,Q12,SoilProtect,114,,,
2020-02-13T23:01:46Z,2020-02-13T23:13:44Z,2020-02-13T23:13:45Z,R_2dWubSmBsL1PhRO,AK,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.4_7,Other,Other,,Other,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Biotic,Biotic,Q12,coastWQReg,129,,,
2020-03-11T17:46:54Z,2020-03-11T17:57:19Z,2020-03-11T17:57:19Z,R_b2An512Hq1gvkpH,GV,TRUE,original,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,Q25.4_7,,,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Biotic,,Q12,coastWQReg,129,,,
